task,PPnr,conjunction_single,match_mismatch,trial,accuracy,reaction_time
gap,R_3GrJEh3BPMqoUIE,sing,mm,sim_sing_mm,1,1.01
gap,R_3GrJEh3BPMqoUIE,sing,m,sim_sing_m,0,1.618
gap,R_3GrJEh3BPMqoUIE,sing,m,sim_sing_m,1,0.48
gap,R_3GrJEh3BPMqoUIE,sing,mm,sim_sing_mm,1,0.712
gap,R_3GrJEh3BPMqoUIE,sing,mm,sim_sing_mm,1,0.918
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,1.541
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,1.289
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,0.722
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,0.841
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,0.817
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,0.666
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,0.92
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,0.866
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,0.918
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,0.635
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,0.694
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,0.674
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,1.291
gap,R_3gSdxynZBUsA24l,conj,m,sim_conj_m,1,0.864
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,1.014
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_mm,1,0.964
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,0.446
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,1.188
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,0.616
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,0.651
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,0.536
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,0.804
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,1.419
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,2.146
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,0.783
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,0.754
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,0.857
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,0.584
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,1.073
gap,R_3gSdxynZBUsA24l,sing,m,sim_sing_m,1,1.436
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,0.931
gap,R_3gSdxynZBUsA24l,sing,mm,sim_sing_mm,1,0.982
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,1,1.694
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,1,0.527
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,0.952
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,1.474
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,1,0.447
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,1,0.551
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,0.655
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,2.498
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,0,1.679
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,1,0.682
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,0.987
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,1.03
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,1,0.541
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_m,1,1.019
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,0.961
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_mm,1,2.352
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,0.903
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,0.809
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,0.802
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,1.168
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,1.077
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,0.755
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,0.671
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,0.963
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,0.486
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,0.818
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,1.182
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,0.967
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,0.462
gap,R_3GwicDp1Qe1fIYu,sing,m,sim_sing_m,1,0.916
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,0.913
gap,R_3GwicDp1Qe1fIYu,sing,mm,sim_sing_mm,1,0.91
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,1,2.277
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,1,1.388
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,0.821
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,0.638
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,1,1.442
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,1,0.75
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,0.797
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,2.555
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,1,1.146
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,1,0.811
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,2.129
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,0.695
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,0,1.488
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_m,1,1.659
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,1.6
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_mm,1,2.151
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,0,1.244
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,1,0.998
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,0,0.668
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,1,1.564
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,0,0.599
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,1,1.08
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,1,1.327
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,0,0.564
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,0,0.69
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,1,0.931
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,1,0.938
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,1,0.937
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,1,0.82
gap,R_3Hov1y7dOtcDZlE,sing,m,sim_sing_m,1,0.649
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,1,1.719
gap,R_3Hov1y7dOtcDZlE,sing,mm,sim_sing_mm,1,1.225
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m,0,0.264
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m, , 
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm,1,0.501
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm, , 
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m,1,0.365
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m, , 
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm,1,0.657
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm, , 
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m,1,1.044
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m, , 
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm,1,0.521
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm,1,0.569
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m, , 
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_m,1,0.449
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm,1,0.9
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_mm,1,0.763
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,1,0.422
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,1,0.734
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,1,1.645
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,1,0.59
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,1,0.349
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,0,0.497
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,0,0.437
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,0,0.686
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,0,0.284
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,1,0.961
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,1,1.123
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,0,0.486
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,1,0.58
gap,R_3Ht3R1VCyo41bf7,sing,m,sim_sing_m,1,1.055
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,1,0.549
gap,R_3Ht3R1VCyo41bf7,sing,mm,sim_sing_mm,1,0.905
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,1.458
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,1.364
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,1,1.196
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,1,0.805
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,0.966
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,1.12
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,1,0.947
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,1,0.654
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,1.163
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,3.158
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,1,0.768
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,1,1.235
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,1.286
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_m,1,2.173
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,1,0.914
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_mm,0,0.85
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,0.911
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,0.934
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,1.558
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,0.714
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,0.662
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,1.688
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,0.798
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,0.828
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,0.782
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,0.768
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,0.733
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,0.733
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,1.087
gap,R_3Hzu7sZLBROTBKI,sing,m,sim_sing_m,1,0.865
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,0.736
gap,R_3Hzu7sZLBROTBKI,sing,mm,sim_sing_mm,1,0.818
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,1,0.903
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,1,0.367
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,0.542
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,0.712
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,1,0.461
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,1,0.38
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,0.726
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,0.632
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,0,0.618
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,1,0.445
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,0.578
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,1.08
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,1,0.485
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_m,1,0.585
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,0.571
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_mm,1,0.985
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,1,0.439
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,1,0.305
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,0,0.732
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,1,0.777
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,1,0.572
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,1,0.707
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,1,0.593
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,1,0.656
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,1,0.342
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,1,1.047
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,1,0.514
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,0,0.895
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,0,0.645
gap,R_3Ic5XcXj3i1cbFL,sing,m,sim_sing_m,1,0.588
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,1,0.873
gap,R_3Ic5XcXj3i1cbFL,sing,mm,sim_sing_mm,1,0.575
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,0.785
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,1.013
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,0.854
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,0.985
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,1.653
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,1.456
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,0.681
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,0.836
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,2.655
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,1.055
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,1.408
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,1.671
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,0.978
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_m,1,1.06
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,0.812
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_mm,1,1.311
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,1
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,1.031
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,0.99
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,1.391
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,1.368
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,0.973
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,0.962
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,0.808
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,1.692
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,1.207
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,1.02
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,1.258
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,1.031
gap,R_3iFr8MpMy69byrN,sing,m,sim_sing_m,1,1.235
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,1.167
gap,R_3iFr8MpMy69byrN,sing,mm,sim_sing_mm,1,1.286
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,1.209
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,2.047
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,1,0.564
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,0,1.112
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,1.34
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,2.069
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,1,0.917
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,1,1.136
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,1.457
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,0.985
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,1,0.571
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,1,0.677
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,0.813
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_m,1,0.915
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,1,0.957
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_mm,1,0.8
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,1,0.538
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,1,1.057
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,1.099
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,1.017
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,0,1.402
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,1,1.04
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,0.894
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,0.822
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,1,0.879
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,1,0.518
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,0.914
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,0.494
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,1,1.863
gap,R_3j0uBCOqMwUzlCW,sing,m,sim_sing_m,1,1.932
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,0.524
gap,R_3j0uBCOqMwUzlCW,sing,mm,sim_sing_mm,1,0.922
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,0.844
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,0.905
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.799
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.919
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,0.637
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,0.707
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.773
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.932
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,0.549
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,0.847
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.959
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.731
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,0.56
gap,R_3j9ApP6uO0ORpcw,conj,m,sim_conj_m,1,1.054
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.901
gap,R_3j9ApP6uO0ORpcw,conj,mm,sim_conj_mm,1,0.749
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.754
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.931
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,0.801
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,0.743
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.718
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.654
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,0.521
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,0.648
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.493
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.583
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,0.789
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,1.031
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.695
gap,R_3j9ApP6uO0ORpcw,sing,m,sim_sing_m,1,0.56
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,0.579
gap,R_3j9ApP6uO0ORpcw,sing,mm,sim_sing_mm,1,0.781
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,2.37
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,1.905
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,1,1.63
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,1,1.065
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,2.285
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,1.289
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,1,1.445
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,1,2.575
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,1.907
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,1.93
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,1,1.986
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,1,1.794
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,1.98
gap,R_3jAe4d8aowHEK53,conj,m,sim_conj_m,1,1.364
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,1,1.413
gap,R_3jAe4d8aowHEK53,conj,mm,sim_conj_mm,0,1.894
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,1.835
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,1.033
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,1,1.115
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,1,1.08
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,1.242
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,0.722
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,1,0.878
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,0,1.321
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,1.301
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,1.428
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,1,1.534
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,1,1.713
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,1.329
gap,R_3jAe4d8aowHEK53,sing,m,sim_sing_m,1,0.655
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,1,1.53
gap,R_3jAe4d8aowHEK53,sing,mm,sim_sing_mm,0,0.853
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.44
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.495
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,0.469
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,0.528
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.323
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.382
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,0.612
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,1.123
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.496
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.53
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,0.489
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,0.577
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.627
gap,R_3JCQVowq4SWDWhO,conj,m,sim_conj_m,1,0.44
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,0.57
gap,R_3JCQVowq4SWDWhO,conj,mm,sim_conj_mm,1,0.808
gap,R_3JCQVowq4SWDWhO,sing,m,sim_sing_m,1,0.74
gap,R_3JCQVowq4SWDWhO,sing,m,sim_sing_m,1,0.647
gap,R_3JCQVowq4SWDWhO,sing,mm,sim_sing_mm,1,0.411
gap,R_3JCQVowq4SWDWhO,sing,mm,sim_sing_mm,1,0.517
