task,PPnr,conjunction_single,match_mismatch,trial,acc_conj,RT_conj,acc_sing,RT_sing
gap,R_2EAwGG7T8u9elvy,conj,m,sim_conj_gd_m_2,1,0.589,1,0.527
gap,R_2EAwGG7T8u9elvy,conj,m,sim_conj_gs_m_1,1,0.486,1,0.426
gap,R_2EAwGG7T8u9elvy,conj,m,sim_conj_gs_m_2,0,0.469,1,0.43
gap,R_2EAwGG7T8u9elvy,conj,m,sim_conj_rd_m_1,1,0.539,1,0.713
gap,R_2EAwGG7T8u9elvy,conj,m,sim_conj_rd_m_2,1,0.378,1,0.678
gap,R_2EAwGG7T8u9elvy,conj,m,sim_conj_rs_m_1,1,0.364,1,0.335
gap,R_2EAwGG7T8u9elvy,conj,m,sim_conj_rs_m_2,1,0.437,1,0.326
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_gd_mm_1,1,0.467,1,0.615
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_gd_mm_2,1,0.605,1,0.405
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_gs_mm_1,1,0.522,1,0.383
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_gs_mm_2,1,0.566,1,0.407
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_rd_mm_1,1,0.586,1,0.563
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_rd_mm_2,1,0.498,1,0.486
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_rs_mm_1,1,0.695,1,0.585
gap,R_2EAwGG7T8u9elvy,conj,mm,sim_conj_rs_mm_2,1,0.485,1,0.467
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_gd_m_1,1,15.904,0,4.763
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_gd_m_2,1,0.498,1,1.309
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_gs_m_1,1,0.491,1,1.359
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_gs_m_2,0,1.262,1,1.409
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_rd_m_1,1,0.757,1,1.184
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_rd_m_2,1,0.475,1,3.594
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_rs_m_1,1,1.734,1,1.445
gap,R_2EGbNncbkrLeOBn,conj,m,sim_conj_rs_m_2,1,0.808,1,1.211
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_gd_mm_1,0,5.986,1,1.352
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_gd_mm_2,1,1.165,0,1.186
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_gs_mm_1,1,0.5,1,1.582
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_gs_mm_2,1,0.86,1,1.21
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_rd_mm_1,0,2.258,0,2.33
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_rd_mm_2,1,0.876,1,1.505
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_rs_mm_1,1,1.243,1,1.24
gap,R_2EGbNncbkrLeOBn,conj,mm,sim_conj_rs_mm_2,1,1.188,1,1.22
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_gd_m_1,1,0.542,1,0.437
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_gd_m_2,1,0.509,1,0.524
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_gs_m_1,1,0.729,1,0.667
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_gs_m_2,1,0.538,1,0.496
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_rd_m_1,1,1.158,1,0.344
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_rd_m_2,1,0.562,0,0.66
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_rs_m_1,1,1.467,1,0.384
no_gap,R_2f6VCNeHmcSqTrE,conj,m,sim_conj_rs_m_2,1,0.558,1,0.72
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_gd_mm_1,1,0.486,1,0.659
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_gd_mm_2,1,0.708,1,0.616
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_gs_mm_1,1,0.363,1,0.651
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_gs_mm_2,1,0.648,1,0.689
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_rd_mm_1,1,0.592,0,0.721
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_rd_mm_2,1,0.487,1,0.402
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_rs_mm_1,1,0.646,1,0.575
no_gap,R_2f6VCNeHmcSqTrE,conj,mm,sim_conj_rs_mm_2,1,0.666,1,0.56
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_gd_m_1,1,1.61,1,1.413
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_gd_m_2,1,2.412,1,0.677
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_gs_m_1,1,0.951,1,1.245
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_gs_m_2,1,0.668,1,1.206
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_rd_m_1,1,0.954,1,0.962
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_rd_m_2,1,0.853,1,0.802
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_rs_m_1,1,0.804,1,0.876
gap,R_2fBULLTffGRBWLb,conj,m,sim_conj_rs_m_2,1,0.495,0,0.87
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_gd_mm_1,1,0.764,1,0.807
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_gd_mm_2,0,0.952,1,1.349
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_gs_mm_1,1,0.79,0,1.381
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_gs_mm_2,1,1.468,0,1.668
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_rd_mm_1,1,1.195,1,0.779
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_rd_mm_2,1,1.649,1,1.179
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_rs_mm_1,1,1.141,0,0.982
gap,R_2fBULLTffGRBWLb,conj,mm,sim_conj_rs_mm_2,1,1.134,1,2.201
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_gd_m_1,1,1.189,1,0.347
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_gd_m_2,1,1.385,1,0.637
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_gs_m_1,1,1.024,1,0.944
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_gs_m_2,1,1.388,1,0.696
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_rd_m_1,1,0.987,1,1.178
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_rd_m_2,1,0.638,1,0.714
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_rs_m_1,1,1.004,1,0.806
no_gap,R_2fD1bJjW95gw3LB,conj,m,sim_conj_rs_m_2,1,0.877,1,1.316
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_gd_mm_1,1,1.387,1,1.376
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_gd_mm_2,1,1.701,1,0.825
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_gs_mm_1,1,1.622,1,1.087
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_gs_mm_2,1,3.583,1,0.644
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_rd_mm_1,1,4.106,1,0.953
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_rd_mm_2,1,0.773,1,1.172
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_rs_mm_1,1,0.803,1,1.096
no_gap,R_2fD1bJjW95gw3LB,conj,mm,sim_conj_rs_mm_2,1,1.303,1,1.335
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_gd_m_1, , ,1,0.422
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_gd_m_2, , ,1,0.664
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_gs_m_1,1,0.44,1,0.374
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_gs_m_2,1,0.431,1,0.407
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_rd_m_1,1,0.389,1,0.491
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_rd_m_2, , ,1,0.685
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_rs_m_1, , ,1,0.486
gap,R_2fesTAMA2X5bx5T,conj,m,sim_conj_rs_m_2,1,0.482,1,0.395
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_gd_mm_1, , ,1,0.495
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_gd_mm_2,1,0.43,1,0.451
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_gs_mm_1,1,0.56,1,0.468
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_gs_mm_2,1,0.516,1,0.538
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_rd_mm_1, , ,1,0.368
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_rd_mm_2,1,0.486,1,0.669
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_rs_mm_1, , ,1,0.637
gap,R_2fesTAMA2X5bx5T,conj,mm,sim_conj_rs_mm_2, , ,1,0.61
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_gd_m_1,1,1.66,1,1.215
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_gd_m_2,0,1.55,1,1.127
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_gs_m_1,1,0.922,1,1.667
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_gs_m_2,1,1.235,1,1.572
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_rd_m_1,1,0.895,1,1.141
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_rd_m_2,1,0.994,1,1.122
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_rs_m_1,1,1.231,1,1.517
gap,R_2fvMbaH7XgyVyCF,conj,m,sim_conj_rs_m_2,1,0.996,1,1.364
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_gd_mm_1,1,0.95,1,3.127
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_gd_mm_2,1,1.032,0,5.725
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_gs_mm_1,1,0.954,1,1.449
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_gs_mm_2,1,0.955,1,1.338
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_rd_mm_1,1,1.424,1,1.102
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_rd_mm_2,1,0.983,0,1.111
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_rs_mm_1,1,1.12,1,1.1
gap,R_2fvMbaH7XgyVyCF,conj,mm,sim_conj_rs_mm_2,1,1.23,1,1.083
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_gd_m_1,1,1.265,1,0.903
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_gd_m_2,1,1.261,1,1.393
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_gs_m_1,1,2.365,1,0.572
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_gs_m_2,1,0.757,1,0.913
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_rd_m_1,1,1.374,0,6.402
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_rd_m_2,1,1.554,1,2.003
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_rs_m_1,1,1.131,1,1.923
no_gap,R_2P1NXSwrNBPPbSy,conj,m,sim_conj_rs_m_2,1,2.297,1,1.052
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_gd_mm_1,1,1.034,1,1.307
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_gd_mm_2,1,1.507,1,0.759
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_gs_mm_1,1,0.885,1,1.514
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_gs_mm_2,1,1.167,1,1.011
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_rd_mm_1,1,0.935,1,2.039
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_rd_mm_2,1,1.235,1,0.857
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_rs_mm_1,1,0.923,1,2.691
no_gap,R_2P1NXSwrNBPPbSy,conj,mm,sim_conj_rs_mm_2,1,1.444,1,0.808
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_gd_m_1,1,0.869,1,0.867
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_gd_m_2,1,0.811,1,0.515
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_gs_m_1,1,0.697,1,1.421
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_gs_m_2,1,0.448,1,0.746
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_rd_m_1,1,0.668,1,0.405
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_rd_m_2,1,0.602,1,1.158
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_rs_m_1,1,0.513,1,0.72
no_gap,R_2P5OftLBu8Xnm63,conj,m,sim_conj_rs_m_2,1,0.665,1,0.548
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_gd_mm_1,1,0.516,1,0.689
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_gd_mm_2,1,0.782,1,0.639
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_gs_mm_1,1,0.55,1,0.757
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_gs_mm_2,1,0.641,1,0.612
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_rd_mm_1,1,0.518,1,6.138
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_rd_mm_2,1,1.042,1,0.939
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_rs_mm_1,1,1.018,1,0.8
no_gap,R_2P5OftLBu8Xnm63,conj,mm,sim_conj_rs_mm_2,1,0.629,1,1.189
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_gd_m_1,1,0.845,1,1.205
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_gd_m_2,1,0.673,1,0.914
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_gs_m_1,1,0.682,1,1.006
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_gs_m_2,1,0.963,1,1.039
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_rd_m_1,1,0.933,1,0.826
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_rd_m_2,1,0.748,1,0.987
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_rs_m_1,1,0.667,1,0.803
no_gap,R_2pJiC30bA23mBP9,conj,m,sim_conj_rs_m_2,1,0.808,1,0.978
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_gd_mm_1,1,1.01,1,1.347
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_gd_mm_2,1,0.92,1,0.835
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_gs_mm_1,1,0.743,1,1.004
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_gs_mm_2,1,0.826,1,0.969
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_rd_mm_1,1,0.681,1,0.87
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_rd_mm_2,1,0.896,1,1.071
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_rs_mm_1,1,0.883,1,0.843
no_gap,R_2pJiC30bA23mBP9,conj,mm,sim_conj_rs_mm_2,1,1.134,1,0.922
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_gd_m_1,1,0.861,1,1.11
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_gd_m_2,1,0.922,1,0.941
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_gs_m_1,1,2.311,1,1.308
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_gs_m_2,1,2.084,1,0.803
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_rd_m_1,1,0.899,1,1.844
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_rd_m_2,1,2.08,0,18.439
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_rs_m_1,1,1.733,1,1.075
gap,R_2PutYEFsewiz88m,conj,m,sim_conj_rs_m_2,1,1.669,1,1.478
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_gd_mm_1,1,2.202,1,0.808
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_gd_mm_2,1,0.866,0,1.574
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_gs_mm_1,1,0.855,0,6.772
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_gs_mm_2,1,2.093,0,1.799
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_rd_mm_1,1,0.899,1,1.404
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_rd_mm_2,1,0.934,1,1.732
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_rs_mm_1,1,1.043,1,1.498
gap,R_2PutYEFsewiz88m,conj,mm,sim_conj_rs_mm_2,1,1.286,1,0.898
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_gd_m_1,1,0.455,1,0.429
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_gd_m_2,1,0.568,1,0.531
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_gs_m_1,1,1.004,1,1.215
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_gs_m_2,1,0.389,0,0.656
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_rd_m_1,1,0.459,1,2.138
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_rd_m_2,1,0.425,1,0.964
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_rs_m_1,1,0.435,1,0.43
gap,R_2PzXxMCgeJjWWLk,conj,m,sim_conj_rs_m_2,1,1.725,1,0.72
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_gd_mm_1,1,0.518,1,1.545
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_gd_mm_2,1,0.512,1,0.612
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_gs_mm_1,1,0.534,1,1.384
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_gs_mm_2,1,0.635,0,1.246
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_rd_mm_1,1,1.047,1,1.253
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_rd_mm_2,1,0.475,1,0.747
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_rs_mm_1,1,0.792,1,0.508
gap,R_2PzXxMCgeJjWWLk,conj,mm,sim_conj_rs_mm_2,1,0.47,1,0.77
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_gd_m_1,1,0.941,1,1.006
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_gd_m_2,1,3.044,1,5.228
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_gs_m_1,1,24.06,1,1.068
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_gs_m_2,1,0.755,1,0.717
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_rd_m_1,1,1.081,1,2.093
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_rd_m_2,1,0.804,0,1.563
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_rs_m_1,0,1.643,1,1.263
gap,R_2q9ip8BsXKWy3tB,conj,m,sim_conj_rs_m_2,1,1.263,1,0.889
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_gd_mm_1,1,4.08,1,0.474
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_gd_mm_2,1,14.656,0,1.611
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_gs_mm_1,1,0.867,1,0.558
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_gs_mm_2,1,0.823,1,1.442
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_rd_mm_1,1,0.858,1,2.002
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_rd_mm_2,1,1.135,1,0.818
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_rs_mm_1,1,0.833,1,1.538
gap,R_2q9ip8BsXKWy3tB,conj,mm,sim_conj_rs_mm_2,1,0.727,1,0.951
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_gd_m_1,1,0.559,1,0.379
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_gd_m_2,1,0.84,1,0.577
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_gs_m_1,1,0.668,1,0.445
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_gs_m_2,1,0.503,1,0.501
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_rd_m_1,1,1.015,1,0.661
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_rd_m_2,1,0.621,0,0.638
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_rs_m_1,1,0.61,1,0.78
gap,R_2qCYwbcshBGMWl9,conj,m,sim_conj_rs_m_2,1,1.222,1,0.581
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_gd_mm_1,1,0.963,1,0.506
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_gd_mm_2,1,0.578,1,0.676
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_gs_mm_1,1,0.675,0,1.168
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_gs_mm_2,1,0.738,1,2.193
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_rd_mm_1,0,1.344,1,0.499
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_rd_mm_2,0,0.655,1,1.554
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_rs_mm_1,1,0.701,0,0.686
gap,R_2qCYwbcshBGMWl9,conj,mm,sim_conj_rs_mm_2,1,0.689,1,0.785
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_gd_m_1,1,1.007,1,1.314
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_gd_m_2,0,1.981,1,1.746
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_gs_m_1,1,1.284,1,1.478
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_gs_m_2,1,1.052,1,1.26
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_rd_m_1,1,2.04,1,1.187
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_rd_m_2,1,1.385,1,2.079
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_rs_m_1,1,1.613,1,1.442
no_gap,R_2QggTeu9uNjR2Kz,conj,m,sim_conj_rs_m_2,1,1.115,1,1.281
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_gd_mm_1,1,1.478,1,2.826
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_gd_mm_2,1,1.353,1,2.251
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_gs_mm_1,1,1.217,1,1.779
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_gs_mm_2,1,3.078,1,3.481
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_rd_mm_1,1,1.652,1,2.166
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_rd_mm_2,1,1.403,1,1.737
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_rs_mm_1,1,2.018,1,1.528
no_gap,R_2QggTeu9uNjR2Kz,conj,mm,sim_conj_rs_mm_2,1,1.926,1,1.838
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_gd_m_1,1,1.496,1,2.2
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_gd_m_2,1,1.462,1,3.652
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_gs_m_1,1,2.103,1,1.826
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_gs_m_2,1,1.208,1,1.54
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_rd_m_1,0,1.462,1,3.858
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_rd_m_2,1,0.75,1,1.356
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_rs_m_1,1,1.1,1,2.364
no_gap,R_2Qn8nKQlmurWj6x,conj,m,sim_conj_rs_m_2,1,1.382,1,1.193
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_gd_mm_1,1,0.979,0,3.264
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_gd_mm_2,0,5.79,0,0.525
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_gs_mm_1,1,3.615,1,4.195
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_gs_mm_2,1,1.165,1,3.293
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_rd_mm_1,1,1.553,1,0.997
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_rd_mm_2,0,2.37,0,0.683
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_rs_mm_1,1,1.386,1,1.201
no_gap,R_2Qn8nKQlmurWj6x,conj,mm,sim_conj_rs_mm_2,0,2.934,0,0.756
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_gd_m_1,1,0.457,1,0.455
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_gd_m_2,1,0.652,1,0.446
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_gs_m_1,1,0.42,1,0.577
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_gs_m_2,1,0.642,1,0.695
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_rd_m_1,1,0.379,1,0.672
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_rd_m_2,1,0.641,1,0.781
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_rs_m_1,1,0.612,1,0.609
no_gap,R_2qxGC4cTbe7xhyS,conj,m,sim_conj_rs_m_2,1,0.813,1,0.616
no_gap,R_2qxGC4cTbe7xhyS,conj,mm,sim_conj_gd_mm_1,0,0.564,1,1.155
no_gap,R_2qxGC4cTbe7xhyS,conj,mm,sim_conj_gd_mm_2,1,0.622,1,1.072
no_gap,R_2qxGC4cTbe7xhyS,conj,mm,sim_conj_gs_mm_1,1,0.629,1,0.903
no_gap,R_2qxGC4cTbe7xhyS,conj,mm,sim_conj_gs_mm_2,1,0.557,1,0.882
